Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
AMZ-2020-01698,2020-12-26,2021-01-01,First Class,CUST-18017,Sneha White,Corporate,France,France City,France Region,62501,EU,EU,PROD-STO-3352,Office Supplies,Storage,Bankers Box,253.23,10,0.05,59.91
AMZ-2021-01699,2021-04-18,2021-04-24,First Class,CUST-98063,Charles Shah,Consumer,Tanzania,Tanzania City,Tanzania Region,87002,Africa,Africa,PROD-MAC-4473,Technology,Machines,Epson Scanner,4582.35,8,0.4,1183.04
AMZ-2022-01700,2022-07-24,2022-07-26,Standard Class,CUST-40466,William Taylor,Consumer,Austria,Austria City,Austria Region,22924,EU,EU,PROD-ACC-8887,Technology,Accessories,Logitech Mouse,1700.69,3,0.05,300.9
AMZ-2024-01701,2024-09-26,2024-09-28,Second Class,CUST-59061,Michael Kumar,Corporate,Netherlands,Netherlands City,Netherlands Region,72344,EU,EU,PROD-CHA-9826,Furniture,Chairs,OFM Essentials Chair,779.78,6,0,132.51
AMZ-2021-01702,2021-05-24,2021-05-31,First Class,CUST-56726,David Young,Corporate,Belgium,Belgium City,Belgium Region,22561,EU,EU,PROD-COP-6990,Technology,Copiers,Canon ImageRunner,99.01,1,0.1,9.46
AMZ-2021-01703,2021-11-29,2021-12-03,Second Class,CUST-21482,Robert Taylor,Consumer,Japan,Japan City,Japan Region,20314,APAC,APAC,PROD-ART-7099,Office Supplies,Art,Prismacolor Pencils,755.03,9,0,170.57
AMZ-2024-01704,2024-08-11,2024-08-17,Standard Class,CUST-18962,Lisa Kumar,Corporate,China,China City,China Region,55782,APAC,APAC,PROD-LAB-5160,Office Supplies,Labels,ULINE Labels,425.97,6,0.15,84.71
AMZ-2022-01705,2022-03-14,2022-03-18,Same Day,CUST-42247,James Mehta,Corporate,Alberta,Alberta City,Alberta Region,32764,Canada,Canada,PROD-ART-7710,Office Supplies,Art,Prismacolor Pencils,121.02,2,0.4,29.91
AMZ-2021-01706,2021-05-01,2021-05-04,Same Day,CUST-15444,Barbara Jones,Consumer,Germany,Germany City,Germany Region,10101,EU,EU,PROD-STO-6122,Furniture,Storage,Sterilite Storage,1420.41,6,0.2,324.84
AMZ-2024-01707,2024-12-01,2024-12-02,Second Class,CUST-76215,Mary Singh,Home Office,Australia,Australia City,Australia Region,99894,APAC,APAC,PROD-TAB-1392,Technology,Tablets,Lenovo Tab P12,635.46,7,0,193.74
AMZ-2023-01708,2023-05-13,2023-05-15,Standard Class,CUST-87843,Michael Johnson,Corporate,Guatemala,Guatemala City,Guatemala Region,78740,LATAM,LATAM,PROD-APP-9813,Office Supplies,Appliances,Keurig Coffee Maker,405.39,7,0.05,87.75
AMZ-2022-01709,2022-04-14,2022-04-19,Second Class,CUST-88103,Mary Thomas,Home Office,Guatemala,Guatemala City,Guatemala Region,56178,LATAM,LATAM,PROD-LAP-7888,Technology,Laptops,Lenovo ThinkPad X1,495.55,7,0.4,104.51
AMZ-2022-01710,2022-02-17,2022-02-21,Second Class,CUST-30524,Arjun Smith,Home Office,Austria,Austria City,Austria Region,14492,EU,EU,PROD-COP-8999,Technology,Copiers,Ricoh MP3054,2503.72,5,0.3,241.11
AMZ-2022-01711,2022-07-27,2022-07-29,First Class,CUST-13772,Karen Davis,Consumer,Malaysia,Malaysia City,Malaysia Region,47056,APAC,APAC,PROD-COP-4658,Technology,Copiers,Toshiba e-Studio,4706.68,9,0.5,1059.93
AMZ-2020-01712,2020-07-30,2020-08-05,Same Day,CUST-70483,Suresh Williams,Corporate,Singapore,Singapore City,Singapore Region,47231,APAC,APAC,PROD-APP-7744,Office Supplies,Appliances,Hamilton Beach Toaster,37.8,7,0.2,7.86
AMZ-2022-01713,2022-07-09,2022-07-12,Standard Class,CUST-66506,Mary Thomas,Home Office,United States,Springfield,Missouri,74411,East,US,PROD-COP-6805,Technology,Copiers,Konica Minolta,2747.69,5,0.05,900.8
AMZ-2022-01714,2022-10-28,2022-10-29,Second Class,CUST-27655,Susan Thompson,Corporate,Lebanon,Lebanon City,Lebanon Region,37460,EMEA,EMEA,PROD-ART-1530,Office Supplies,Art,Crayola Markers,145.22,8,0.3,28.27
AMZ-2020-01715,2020-02-07,2020-02-13,Second Class,CUST-87581,Pooja Garcia,Corporate,France,France City,France Region,59614,EU,EU,PROD-FUR-2773,Furniture,Furnishings,Cable Management,441.49,3,0,134.94
AMZ-2021-01716,2021-06-21,2021-06-27,Same Day,CUST-48769,Charles Johnson,Home Office,United States,Rockford,Illinois,48020,Central,US,PROD-CHA-6604,Furniture,Chairs,Herman Miller Aeron,2627.37,10,0.4,795.78
AMZ-2022-01717,2022-04-02,2022-04-08,Standard Class,CUST-59480,Patricia Jackson,Consumer,Colombia,Colombia City,Colombia Region,78213,LATAM,LATAM,PROD-STO-6076,Office Supplies,Storage,Iris USA Storage,221.84,4,0.4,25.72
AMZ-2020-01718,2020-02-26,2020-02-27,Same Day,CUST-91062,Meena Davis,Consumer,Nigeria,Nigeria City,Nigeria Region,48148,Africa,Africa,PROD-MAC-6033,Technology,Machines,Canon Copier,2804.56,8,0.5,616.78
AMZ-2021-01719,2021-10-05,2021-10-08,Second Class,CUST-23077,Thomas Lewis,Corporate,Venezuela,Venezuela City,Venezuela Region,30002,LATAM,LATAM,PROD-STO-6885,Office Supplies,Storage,Iris USA Storage,226.0,6,0.2,15.07
AMZ-2020-01720,2020-09-17,2020-09-19,Second Class,CUST-23380,Jennifer Thomas,Consumer,United States,Springfield,Illinois,47613,East,US,PROD-STO-8399,Furniture,Storage,AmazonBasics Storage,1224.47,5,0,400.29
AMZ-2024-01721,2024-04-30,2024-05-07,First Class,CUST-15694,Amit Young,Consumer,South Africa,South Africa City,South Africa Region,54146,Africa,Africa,PROD-COP-8067,Technology,Copiers,Sharp MX-3071,5505.45,9,0.4,760.71
AMZ-2022-01722,2022-09-22,2022-09-28,Standard Class,CUST-20865,David Jones,Corporate,South Africa,South Africa City,South Africa Region,86507,Africa,Africa,PROD-SUP-7820,Office Supplies,Supplies,Scotch Tape,239.35,5,0.1,33.72
AMZ-2020-01723,2020-10-23,2020-10-25,Standard Class,CUST-61496,Michael Singh,Consumer,Manitoba,Manitoba City,Manitoba Region,82787,Canada,Canada,PROD-MAC-9916,Technology,Machines,Xerox WorkCentre,1212.11,5,0.15,75.72
AMZ-2024-01724,2024-09-11,2024-09-18,Same Day,CUST-99003,Richard Sharma,Home Office,Quebec,Quebec City,Quebec Region,79863,Canada,Canada,PROD-TAB-7230,Technology,Tablets,Samsung Galaxy Tab S8,7150.78,10,0.05,1793.85
AMZ-2020-01725,2020-01-14,2020-01-18,Second Class,CUST-51330,Divya Jackson,Home Office,United States,San Diego,California,69532,East,US,PROD-BIN-3051,Office Supplies,Binders,Avery Heavy Duty,209.37,8,0.2,45.65
AMZ-2021-01726,2021-08-15,2021-08-16,Second Class,CUST-23584,Patricia Shah,Home Office,United States,Allentown,Pennsylvania,20288,Central,US,PROD-ACC-9448,Technology,Accessories,Logitech Mouse,3510.6,6,0,910.03
AMZ-2020-01727,2020-11-16,2020-11-19,First Class,CUST-69039,Mary Thompson,Corporate,UAE,UAE City,UAE Region,68318,EMEA,EMEA,PROD-PAP-6108,Office Supplies,Paper,Georgia Pacific,23.94,1,0.2,4.45
AMZ-2023-01728,2023-09-14,2023-09-21,Same Day,CUST-23705,William Verma,Corporate,Uganda,Uganda City,Uganda Region,79018,Africa,Africa,PROD-PHO-4242,Technology,Phones,Apple iPhone 14,2077.61,3,0,389.17
AMZ-2023-01729,2023-05-13,2023-05-16,Second Class,CUST-38153,Divya Nair,Corporate,Ontario,Ontario City,Ontario Region,69636,Canada,Canada,PROD-FAS-4645,Office Supplies,Fasteners,Staples Stapler,404.53,9,0.3,20.68
AMZ-2021-01730,2021-05-20,2021-05-25,Standard Class,CUST-19280,James Mehta,Corporate,United States,Erie,Pennsylvania,90592,Central,US,PROD-ACC-5922,Technology,Accessories,USB Hub 7-Port,542.66,8,0.15,65.19
AMZ-2023-01731,2023-12-10,2023-12-16,Standard Class,CUST-99842,Arjun Johnson,Consumer,South Africa,South Africa City,South Africa Region,55571,Africa,Africa,PROD-STO-2435,Furniture,Storage,Iris USA Storage,1431.75,6,0.1,246.41
AMZ-2020-01732,2020-12-05,2020-12-08,First Class,CUST-46817,Joseph Anderson,Home Office,Sweden,Sweden City,Sweden Region,14908,EU,EU,PROD-BOO-2006,Furniture,Bookcases,IKEA Billy Bookcase,1461.72,7,0.5,431.05
AMZ-2022-01733,2022-11-07,2022-11-10,First Class,CUST-23962,James Johnson,Corporate,Nigeria,Nigeria City,Nigeria Region,71249,Africa,Africa,PROD-TAB-7640,Technology,Tablets,Samsung Galaxy Tab S8,5628.43,8,0.05,1385.45
AMZ-2023-01734,2023-03-21,2023-03-24,Standard Class,CUST-24502,Meena Joshi,Consumer,Egypt,Egypt City,Egypt Region,36475,Africa,Africa,PROD-COP-2691,Technology,Copiers,Toshiba e-Studio,426.45,1,0,56.89
AMZ-2020-01735,2020-12-14,2020-12-15,First Class,CUST-68686,William Davis,Consumer,South Korea,South Korea City,South Korea Region,48499,APAC,APAC,PROD-MAC-7928,Technology,Machines,Epson Scanner,2276.35,10,0.2,786.43
AMZ-2022-01736,2022-02-05,2022-02-07,Same Day,CUST-57211,Linda Nair,Consumer,Denmark,Denmark City,Denmark Region,24273,EU,EU,PROD-CHA-4836,Furniture,Chairs,Steelcase Leap,2578.98,10,0.5,268.3
AMZ-2021-01737,2021-12-13,2021-12-15,Second Class,CUST-23600,Joseph Miller,Home Office,Jordan,Jordan City,Jordan Region,24636,EMEA,EMEA,PROD-STO-4856,Office Supplies,Storage,AmazonBasics Storage,178.6,3,0.1,36.07
AMZ-2021-01738,2021-02-05,2021-02-12,Second Class,CUST-91491,Robert Shah,Corporate,Bahrain,Bahrain City,Bahrain Region,55743,EMEA,EMEA,PROD-SUP-4991,Office Supplies,Supplies,Duck Tape,79.66,2,0.1,20.74
AMZ-2021-01739,2021-07-14,2021-07-19,Standard Class,CUST-66416,James Thomas,Corporate,France,France City,France Region,73124,EU,EU,PROD-SUP-1546,Office Supplies,Supplies,Elmer's Glue,397.74,6,0.3,92.38
AMZ-2024-01740,2024-12-08,2024-12-14,First Class,CUST-58626,Vikas Wilson,Corporate,United States,Norfolk,Virginia,54433,East,US,PROD-FUR-4079,Furniture,Furnishings,Monitor Riser,987.93,10,0.3,54.01
AMZ-2023-01741,2023-09-19,2023-09-25,Second Class,CUST-42838,Priya Jones,Corporate,Kuwait,Kuwait City,Kuwait Region,57267,EMEA,EMEA,PROD-CHA-4888,Furniture,Chairs,Steelcase Leap,2754.77,7,0.2,925.96
AMZ-2022-01742,2022-01-11,2022-01-14,First Class,CUST-61043,Mary Smith,Consumer,Denmark,Denmark City,Denmark Region,94993,EU,EU,PROD-MAC-3844,Technology,Machines,HP LaserJet Printer,1225.51,2,0,91.85
AMZ-2022-01743,2022-05-18,2022-05-19,Second Class,CUST-43079,Vikas Singh,Home Office,Mexico,Mexico City,Mexico Region,86732,LATAM,LATAM,PROD-TAB-5225,Furniture,Tables,Lorell Rectangular Table,254.53,4,0,16.31
AMZ-2023-01744,2023-09-03,2023-09-10,First Class,CUST-99181,Priya Joshi,Home Office,Austria,Austria City,Austria Region,49708,EU,EU,PROD-SUP-1839,Office Supplies,Supplies,BIC Pens Pack,171.85,4,0.05,12.39
AMZ-2023-01745,2023-09-24,2023-09-27,Second Class,CUST-57553,David Singh,Corporate,Nigeria,Nigeria City,Nigeria Region,74722,Africa,Africa,PROD-STO-7761,Office Supplies,Storage,Iris USA Storage,632.77,9,0.4,57.5
AMZ-2020-01746,2020-02-12,2020-02-16,First Class,CUST-73005,Richard Williams,Home Office,France,France City,France Region,78979,EU,EU,PROD-SUP-2991,Office Supplies,Supplies,Duck Tape,22.16,1,0,2.37
AMZ-2024-01747,2024-04-14,2024-04-15,Second Class,CUST-51532,Meena Sharma,Home Office,Jordan,Jordan City,Jordan Region,89632,EMEA,EMEA,PROD-COP-4101,Technology,Copiers,Toshiba e-Studio,2749.4,5,0,827.51
AMZ-2021-01748,2021-04-06,2021-04-13,Second Class,CUST-28338,Pooja Joshi,Home Office,Nigeria,Nigeria City,Nigeria Region,84916,Africa,Africa,PROD-LAB-6624,Office Supplies,Labels,Amazon Labels,577.37,8,0,59.15
AMZ-2022-01749,2022-08-02,2022-08-07,Second Class,CUST-51028,Jennifer Nair,Home Office,Philippines,Philippines City,Philippines Region,91869,APAC,APAC,PROD-ENV-4055,Office Supplies,Envelopes,Quality Park,246.8,9,0.1,68.62
AMZ-2024-01750,2024-06-29,2024-07-05,Same Day,CUST-19749,Barbara Verma,Consumer,Jordan,Jordan City,Jordan Region,81057,EMEA,EMEA,PROD-FUR-2902,Furniture,Furnishings,Artistic Wire Organizer,1858.28,9,0,271.57
AMZ-2022-01751,2022-09-07,2022-09-08,First Class,CUST-93926,Meena Jackson,Home Office,Saskatchewan,Saskatchewan City,Saskatchewan Region,51584,Canada,Canada,PROD-ENV-1914,Office Supplies,Envelopes,Columbian Envelopes,485.83,10,0,49.32
AMZ-2023-01752,2023-03-27,2023-03-28,First Class,CUST-71336,Jennifer Brown,Corporate,Turkey,Turkey City,Turkey Region,12072,EMEA,EMEA,PROD-FAS-4856,Office Supplies,Fasteners,Stanley Bostitch,36.15,1,0.05,3.39
AMZ-2022-01753,2022-11-07,2022-11-10,First Class,CUST-71395,Vikas Davis,Home Office,United States,Kansas City,Missouri,32965,Central,US,PROD-FUR-9023,Furniture,Furnishings,Monitor Riser,3794.27,10,0.15,1301.52
AMZ-2024-01754,2024-04-12,2024-04-15,First Class,CUST-72846,Priya Miller,Corporate,United States,Frederick,Maryland,43404,South,US,PROD-CHA-2054,Furniture,Chairs,Herman Miller Aeron,1773.18,9,0.2,167.61
AMZ-2022-01755,2022-03-15,2022-03-21,Second Class,CUST-31019,Michael Miller,Consumer,Venezuela,Venezuela City,Venezuela Region,23641,LATAM,LATAM,PROD-ACC-5778,Technology,Accessories,Dell Monitor Stand,2881.56,4,0,786.48
AMZ-2023-01756,2023-03-29,2023-03-31,Second Class,CUST-39251,Meena Mehta,Consumer,Qatar,Qatar City,Qatar Region,93557,EMEA,EMEA,PROD-ART-8640,Office Supplies,Art,Post-it Notes,313.31,9,0.4,34.72
AMZ-2023-01757,2023-07-27,2023-07-31,Same Day,CUST-34103,James Martin,Consumer,Sweden,Sweden City,Sweden Region,56287,EU,EU,PROD-FUR-3446,Furniture,Furnishings,Desk Lamp LED,2443.45,9,0.1,223.13
AMZ-2021-01758,2021-06-02,2021-06-09,Standard Class,CUST-37438,Rahul Jackson,Corporate,UAE,UAE City,UAE Region,67259,EMEA,EMEA,PROD-ART-8043,Office Supplies,Art,Expo Dry Erase,365.06,6,0.15,28.26
AMZ-2020-01759,2020-02-07,2020-02-10,Second Class,CUST-26884,Jessica Joshi,Consumer,United States,Syracuse,New York,25050,Central,US,PROD-APP-3111,Office Supplies,Appliances,Cuisinart Coffee,17.85,1,0.3,1.61
AMZ-2021-01760,2021-10-21,2021-10-22,Same Day,CUST-99496,Robert Joshi,Home Office,Austria,Austria City,Austria Region,40266,EU,EU,PROD-TAB-5451,Technology,Tablets,Samsung Galaxy Tab S8,861.78,4,0.5,72.75
AMZ-2024-01761,2024-04-20,2024-04-25,Standard Class,CUST-38981,Patricia White,Corporate,Austria,Austria City,Austria Region,13949,EU,EU,PROD-BIN-7494,Office Supplies,Binders,Wilson Jones,217.38,5,0,27.09
AMZ-2021-01762,2021-06-04,2021-06-07,First Class,CUST-61244,William Robinson,Corporate,South Korea,South Korea City,South Korea Region,18424,APAC,APAC,PROD-COP-8141,Technology,Copiers,Canon ImageRunner,301.65,6,0.4,17.57
AMZ-2024-01763,2024-02-01,2024-02-07,Same Day,CUST-10470,Charles Jones,Corporate,United States,Chattanooga,Tennessee,49232,West,US,PROD-SUP-9449,Office Supplies,Supplies,Scotch Tape,22.72,1,0.5,7.71
AMZ-2023-01764,2023-06-14,2023-06-19,Second Class,CUST-31289,Amit Taylor,Corporate,Jordan,Jordan City,Jordan Region,22938,EMEA,EMEA,PROD-LAB-6405,Office Supplies,Labels,Avery Labels,152.52,9,0,22.47
AMZ-2022-01765,2022-07-22,2022-07-28,First Class,CUST-75135,Richard Garcia,Corporate,Chile,Chile City,Chile Region,40803,LATAM,LATAM,PROD-BOO-6014,Furniture,Bookcases,IKEA Billy Bookcase,310.34,1,0,23.61
AMZ-2024-01766,2024-05-08,2024-05-10,Standard Class,CUST-68369,Amit Young,Home Office,Saskatchewan,Saskatchewan City,Saskatchewan Region,51856,Canada,Canada,PROD-SUP-8585,Office Supplies,Supplies,Scotch Tape,166.95,8,0.1,34.97
AMZ-2021-01767,2021-05-02,2021-05-03,Second Class,CUST-25431,Arjun Young,Corporate,Singapore,Singapore City,Singapore Region,79946,APAC,APAC,PROD-PAP-8715,Office Supplies,Paper,Domtar Paper,226.4,3,0,52.69
AMZ-2022-01768,2022-01-23,2022-01-29,Standard Class,CUST-15923,David Singh,Corporate,South Korea,South Korea City,South Korea Region,96605,APAC,APAC,PROD-ENV-3966,Office Supplies,Envelopes,Columbian Envelopes,309.1,10,0.5,106.57
AMZ-2020-01769,2020-08-07,2020-08-13,Standard Class,CUST-53431,Joseph White,Consumer,Poland,Poland City,Poland Region,87648,EU,EU,PROD-LAB-6004,Office Supplies,Labels,Avery Labels,137.81,2,0,48.12
AMZ-2023-01770,2023-01-30,2023-02-04,Standard Class,CUST-55695,Priya Nair,Consumer,Saskatchewan,Saskatchewan City,Saskatchewan Region,79547,Canada,Canada,PROD-STO-2786,Office Supplies,Storage,Sterilite Storage,136.89,9,0.5,38.75
AMZ-2020-01771,2020-01-16,2020-01-21,Standard Class,CUST-93311,Charles Joshi,Home Office,Netherlands,Netherlands City,Netherlands Region,70097,EU,EU,PROD-CHA-9316,Furniture,Chairs,Steelcase Leap,2501.04,8,0.1,417.98
AMZ-2024-01772,2024-02-25,2024-02-26,Same Day,CUST-71150,Patricia Sharma,Corporate,Israel,Israel City,Israel Region,85005,EMEA,EMEA,PROD-STO-3074,Office Supplies,Storage,Bankers Box,317.45,4,0.05,65.48
AMZ-2024-01773,2024-03-12,2024-03-17,Second Class,CUST-61978,Thomas Sharma,Consumer,Ethiopia,Ethiopia City,Ethiopia Region,29075,Africa,Africa,PROD-ENV-9390,Office Supplies,Envelopes,Columbian Envelopes,592.19,10,0.3,99.95
AMZ-2020-01774,2020-04-14,2020-04-20,First Class,CUST-86989,Barbara Lewis,Home Office,South Africa,South Africa City,South Africa Region,94547,Africa,Africa,PROD-COP-9133,Technology,Copiers,Ricoh MP3054,4146.25,5,0.1,596.19
AMZ-2024-01775,2024-11-15,2024-11-22,Standard Class,CUST-65842,Robert Jackson,Home Office,South Korea,South Korea City,South Korea Region,24459,APAC,APAC,PROD-COP-3791,Technology,Copiers,Sharp MX-3071,2972.42,5,0.3,889.06
AMZ-2023-01776,2023-11-12,2023-11-16,Second Class,CUST-70563,Pooja Lewis,Home Office,United States,Augusta,Georgia,54680,West,US,PROD-APP-1887,Office Supplies,Appliances,Cuisinart Coffee,174.65,6,0.3,35.32
AMZ-2023-01777,2023-10-08,2023-10-12,Standard Class,CUST-78976,Barbara Mehta,Consumer,Malaysia,Malaysia City,Malaysia Region,97293,APAC,APAC,PROD-BIN-8814,Office Supplies,Binders,Wilson Jones,179.94,4,0,62.77
AMZ-2024-01778,2024-07-09,2024-07-15,Second Class,CUST-96191,James Sharma,Home Office,New Brunswick,New Brunswick City,New Brunswick Region,71039,Canada,Canada,PROD-CHA-6182,Furniture,Chairs,Steelcase Leap,2404.13,10,0,227.39
AMZ-2024-01779,2024-01-05,2024-01-11,Second Class,CUST-86237,Charles Lewis,Corporate,Ethiopia,Ethiopia City,Ethiopia Region,47030,Africa,Africa,PROD-ACC-7697,Technology,Accessories,HP Keyboard,167.11,1,0,19.59
AMZ-2024-01780,2024-08-09,2024-08-15,Standard Class,CUST-51099,Amit Patel,Home Office,Nova Scotia,Nova Scotia City,Nova Scotia Region,51295,Canada,Canada,PROD-ACC-4897,Technology,Accessories,USB Hub 7-Port,952.01,3,0.1,217.32
AMZ-2021-01781,2021-01-20,2021-01-22,Same Day,CUST-65558,Pooja Lewis,Corporate,Spain,Spain City,Spain Region,45106,EU,EU,PROD-STO-5784,Furniture,Storage,Sterilite Storage,1512.34,6,0.15,232.0
AMZ-2020-01782,2020-03-26,2020-03-28,Second Class,CUST-50523,William Nair,Corporate,United States,Rochester,New York,24882,South,US,PROD-CHA-7850,Furniture,Chairs,Steelcase Leap,722.75,2,0,59.5
AMZ-2023-01783,2023-09-19,2023-09-24,First Class,CUST-63113,Patricia Joshi,Consumer,United States,Peoria,Illinois,98735,East,US,PROD-BOO-8169,Furniture,Bookcases,IKEA Billy Bookcase,366.63,4,0,58.44
AMZ-2021-01784,2021-08-03,2021-08-07,Same Day,CUST-58459,David Verma,Corporate,Ethiopia,Ethiopia City,Ethiopia Region,42549,Africa,Africa,PROD-PAP-7078,Office Supplies,Paper,Georgia Pacific,319.35,4,0.15,57.04
AMZ-2022-01785,2022-10-17,2022-10-21,Same Day,CUST-94694,Robert Martin,Corporate,Newfoundland,Newfoundland City,Newfoundland Region,89392,Canada,Canada,PROD-FAS-4802,Office Supplies,Fasteners,Swingline Stapler,61.88,1,0.1,15.69
AMZ-2020-01786,2020-03-13,2020-03-14,First Class,CUST-65586,Suresh Nair,Home Office,Kenya,Kenya City,Kenya Region,42007,Africa,Africa,PROD-FUR-3328,Furniture,Furnishings,Cable Management,316.98,1,0.5,58.08
AMZ-2023-01787,2023-10-17,2023-10-18,Second Class,CUST-13113,Meena Singh,Consumer,Mexico,Mexico City,Mexico Region,70019,LATAM,LATAM,PROD-PAP-8573,Office Supplies,Paper,Boise Cascade,17.36,1,0.05,3.91
AMZ-2021-01788,2021-06-01,2021-06-04,Standard Class,CUST-25008,Richard Garcia,Home Office,South Africa,South Africa City,South Africa Region,69912,Africa,Africa,PROD-FUR-3680,Furniture,Furnishings,Cable Management,897.03,4,0.5,242.56
AMZ-2024-01789,2024-02-25,2024-03-01,Second Class,CUST-54194,Linda Smith,Corporate,Denmark,Denmark City,Denmark Region,59535,EU,EU,PROD-ART-1040,Office Supplies,Art,Crayola Markers,31.11,1,0.4,2.73
AMZ-2022-01790,2022-11-12,2022-11-14,Second Class,CUST-17096,David Anderson,Home Office,Lebanon,Lebanon City,Lebanon Region,68257,EMEA,EMEA,PROD-FAS-8438,Office Supplies,Fasteners,Swingline Stapler,396.11,8,0,125.65
AMZ-2020-01791,2020-05-07,2020-05-11,First Class,CUST-31942,Jessica Robinson,Home Office,Italy,Italy City,Italy Region,30811,EU,EU,PROD-APP-2296,Office Supplies,Appliances,Keurig Coffee Maker,250.73,7,0.15,50.39
AMZ-2020-01792,2020-10-08,2020-10-14,Second Class,CUST-94768,Jessica Joshi,Corporate,Thailand,Thailand City,Thailand Region,63523,APAC,APAC,PROD-LAP-1318,Technology,Laptops,HP Spectre x360,2546.8,6,0,403.76
AMZ-2022-01793,2022-07-16,2022-07-21,Standard Class,CUST-11847,Joseph Smith,Home Office,Chile,Chile City,Chile Region,71508,LATAM,LATAM,PROD-FUR-5274,Furniture,Furnishings,Monitor Riser,970.84,8,0.3,274.39
AMZ-2022-01794,2022-06-07,2022-06-08,Standard Class,CUST-50149,Robert Jackson,Home Office,Denmark,Denmark City,Denmark Region,77364,EU,EU,PROD-STO-9941,Office Supplies,Storage,Iris USA Storage,126.99,3,0.2,32.53
AMZ-2023-01795,2023-12-19,2023-12-25,Same Day,CUST-54774,Michael Shah,Corporate,Nova Scotia,Nova Scotia City,Nova Scotia Region,43706,Canada,Canada,PROD-COP-1021,Technology,Copiers,Canon ImageRunner,654.22,6,0.2,175.72
AMZ-2023-01796,2023-01-16,2023-01-21,First Class,CUST-93358,John Jones,Corporate,United States,Columbus,Ohio,94051,South,US,PROD-BOO-7024,Furniture,Bookcases,Ameriwood Bookcase,310.29,3,0.1,27.95
AMZ-2021-01797,2021-05-02,2021-05-05,Same Day,CUST-90845,Karen Patel,Corporate,Qatar,Qatar City,Qatar Region,20905,EMEA,EMEA,PROD-CHA-2402,Furniture,Chairs,Herman Miller Aeron,418.89,2,0.3,21.09
AMZ-2022-01798,2022-09-22,2022-09-29,Second Class,CUST-47385,Mary Anderson,Consumer,United States,Jersey City,New Jersey,15165,South,US,PROD-CHA-8721,Furniture,Chairs,Herman Miller Aeron,2605.8,8,0.5,426.81
AMZ-2023-01799,2023-08-20,2023-08-23,First Class,CUST-14585,Meena Mehta,Home Office,Mexico,Mexico City,Mexico Region,97777,LATAM,LATAM,PROD-MAC-2500,Technology,Machines,HP LaserJet Printer,1406.22,2,0.3,304.56
AMZ-2020-01800,2020-02-27,2020-03-04,Standard Class,CUST-84101,Sarah Garcia,Home Office,Germany,Germany City,Germany Region,58788,EU,EU,PROD-ACC-5735,Technology,Accessories,Dell Monitor Stand,6922.67,10,0,414.2
